Tanggal,Tweet,Username,Likes,Replies,Retweets
2022-07-13 16:53:15+00:00,"@promo_BRI Dri pda biayanya buat promosi grand prize, lebih baik buat perbaikan mesin"" Atmnya atau perbaikan aplikasinya, perbaiki pelayanan jujur bank BRI saya merasa pling tdak aman sejauh ini🙏🙏🙏",fajarblues26,0,0,0
2022-07-13 11:29:27+00:00,"@afeksiii @tanyakanrl Hai Sobat BRI, terima kasih untuk informasi yang diberikan. Untuk perihal tersebut akan menjadi masukan bagi kami guna peningkatan pelayanan pada Nasabah. Guna tindak lanjut, kami sarankan pihak pelaporan menghubungi kami melalui DM. (1)",BANKBRI_ID,0,0,0
2022-07-13 10:51:43+00:00,"@tanyakanrl Bri emang trust issue banget😩

Keluarga gw tadinya pake BRI, cuman gegara pelayanan ama fleksibilitas nya kurang jadinya udah gk dipake, apalagi semenjak kakak gw lulus kuliah (soalnya ukt biasanya pada nerima bri/mandiri), jdinya pada ganti deh ke BNI ama bank digital aja😩",sone5zero97B,0,0,0
2022-07-13 06:10:49+00:00,Udah 2x bolak balik ke bank BRI pelayanan lama banget,Waidza0,1,2,0
2022-07-12 08:11:22+00:00,"@fajarnasrudin07 @BNI @BankBCA Hai Sobat BRI, jika mengalami kendala terkait pelayanan Bank BRI, mohon kesediaannya membuat laporan melalui DM. (1)",BANKBRI_ID,0,0,0
2022-07-12 07:29:26+00:00,@fajarnasrudin07 Jika mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediaannya membuat laporan melalui DM. (3),BANKBRI_ID,0,0,0
2022-07-12 04:21:28+00:00,"Personil Satuan Samapta Polres Nunukan melaksanakan pengamanan serta pelayanan terhadap nasabah Bank BRI Cabang Nunukan, Selasa(12/07/2022). 

@divisihumaspolri 
@polda_kaltara https://t.co/TmRFIar2um",PolresNunukan,0,0,0
2022-07-11 11:22:30+00:00,Hai #SobATRBPN Hari ini ASN dan PPNPN Kantah Kota Tegal mendapatkan sosialisasi pelayanan dr Bank BRI Cabang Kota Tegal. Teman teman dari BRI memberikan penjelasan mengenai produk asuransi dan berbagai layanan digital terbaru yang bisa digunakan oleh pegawai Kantah Kota Tegal. https://t.co/ouYtxXXtnQ,kantahkotategal,0,0,0
2022-07-11 09:02:44+00:00,Terimakasih @BANKBRI_ID @kontakBRI atas pelayanan yg sangat memuaskan. Sudah menanggapi pengaduan nasabah dengan baik.👍,karinaaaaad,0,0,0
2022-07-11 07:05:14+00:00,Bener-bener lama bangat pelayanan di @BANKBRI_ID 😂😂,theIawless,0,2,0
2022-07-11 04:29:33+00:00,"gak bosen apa jaringan trouble tiap hari
@BANKBRI_ID 
bintang ⭐️ pelayanan buruk",YogaArdiyanto15,0,2,0
2022-07-11 04:29:25+00:00,"@BANKBRI_ID Tingkatkan lagi dong pelayanan nya, Tambah pegawai, gila apa sejam cuma 3 Nomor. https://t.co/tD8firTlpx",NanangK09851698,0,1,0
2022-07-11 04:27:46+00:00,"@BANKBRI_ID @nyonyaloeypark sampai di Bank PKL 10.17 No antrian sudah ke yang 14.
Sekarang PKL 11.27 baru sampai No Antrian 17.
Sungguh LELET SEKALI PELAYANAN NYA.",NanangK09851698,0,1,0
2022-07-10 15:13:43+00:00,Seperti inikah pelayanan bang BRI? @kontakBRI @BANKBRI_ID https://t.co/4EwmuXk09K,medie_yunianto,0,4,0
2022-07-08 12:49:13+00:00,@BANKBRI_ID pelayanan tidak memuaskan.!!,haerudin_dadang,0,2,0
2022-07-08 10:25:56+00:00,"@Nafri28689255 Hai Sobat BRI, jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI, guna tindak lanjut mohon kesediaannya membuat laporan melalui DM. (1)",BANKBRI_ID,0,0,0
2022-07-08 07:44:43+00:00,@sssss_bae Kami informasikan saat ini lebih mudah pembukaan rekening baru secara Online melalui Website https://t.co/tU6E2HcO5K . Jika mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediaannya membuat laporan melalui DM. (1),BANKBRI_ID,0,0,0
2022-07-08 05:39:38+00:00,"@tanyakanrl BCA sihh, jarang error pelayanan mantul, kalo ke bank ga ribet kek BRI 💃🏻",J0MMBL0,0,0,0
2022-07-08 03:25:59+00:00,"Bank BRI
Pelayanan tanpa senyuman",selamatinaja,0,2,0
2022-07-07 04:37:47+00:00,"@widodogroho @kontakBRI Hai Sobat BRI, terimakasih saran yang diberikan. Hal ini akan menjadi masukkan kami ke depannya dalam meningkatkan pelayanan kepada Nasabah setia BRI.

Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. (1)",BANKBRI_ID,0,1,1
2022-07-06 23:06:49+00:00,"Selasa (21/06), Kantor Pelayanan Pajak (KPP) Pratama Pamekasan kembali mengadakan kegiatan Bussiness Development Service (BDS) bekerja sama dengan Bank BRI Kantor Cabang Pamekasan. BDS kali ini bertema “Pandai Kelola Modal, Usaha Lebih Maju” diikuti oleh 15 Wajib Pajak UMKM. https://t.co/fdO17rgqut",pajakpamekasan,0,1,0
2022-07-06 05:36:53+00:00,"Gini amat antre di cs bank bri, masih aja pake nerapin sistem “titip antrean” lewat security buat langsung dipanggil tanpa antre 😆 kita yg org biasa mah bisanya antre ber jam-jam kalah sama yg punya previllage “titip”. Pelayanan bank bumn kok kalah sama bank swasta. @BANKBRI_ID https://t.co/aWjHaTQ0iL",ianmahendrap,0,9,0
2022-07-05 13:39:30+00:00,Coba dibaca komen2 dibawah ini untuk perbaikan pelayanan @BNI @BANKBRI_ID 👇🏾,aaudrachmat,1,3,0
2022-07-05 06:53:25+00:00,@BANKBRI_ID Semoga di imbangi dengan nyamannya pelayanan terhadap customer. Krn masih banyak fasilitas yang tidak nyaman bagi customer disabel dan orang tua.,syifa_77,0,6,0
2022-07-05 06:52:39+00:00,"dear @BANKBRI_ID, di era pelayanan bank saat ini, gimana bisa jam 13.50 tdk ada teller satu pun. alasannya lg istirahat. katanya akan mulai lg jam 14.00, padahal layanan bank hanya sampe jam 15.00. miris https://t.co/0cqPdzqu1d",tian_mystory,1,10,0
2022-07-05 06:42:11+00:00,"@BANKBRI_ID @Heripurwanto26 @erickthohir Cek saja sendiri, lihat bagaimana pelayanan di BRI 😀",D_Phipitiex,0,2,0
2022-07-05 04:36:12+00:00,"@Heripurwanto26 @BANKBRI_ID @erickthohir Sudah bukan rahasia lagi, BRI emang payah dalam pelayanan, kasihan yang ngantri....",D_Phipitiex,0,2,0
2022-07-05 04:34:00+00:00,@khekeproex_win @BANKBRI_ID @erickthohir coba min..pean kunjungi BRI Kcp ajibarang dan main ke BCA  kcp bsd ..beda jauh..dan tlg di tiru pelayanan BCA..yg positif di ambil saja..,Heripurwanto26,1,3,0
2022-07-04 23:29:19+00:00,@BANKBRI_ID Dalam usia 126 tahun BRI seharusnya sistem-sistem yang ada sudah benar-benar mantap tanpa ada nasabah yang merasa kurang nyaman dengan semua pelayanan yang ada di BRI,IbnuArden,1,1,0
2022-07-04 10:00:28+00:00,"BRI terus beradaptasi dengan segala inovasi untuk memberikan pelayanan terbaik kepada para nasabah, agar menciptakan pertumbuhan bisnis yang berkelanjutan. Seru kan, kerja di BRI?

#BRI #MemberiMaknaIndonesia",BANKBRI_ID,8,59,1
2022-07-04 03:46:00+00:00,@oauliya23 @BANKBRI_ID Selalu puas sama pelayanan BRI,zumrotulmasumah,0,0,0
2022-07-01 15:24:18+00:00,"Tau ga bank dg service dan pelayanan ternomor satu? Yap benar sekali, bri bank ternomor SATU DARI BELAKANG alias bobrok ngga ada obat",paansihlaw,0,0,0
2022-07-01 12:49:24+00:00,@Omeyygat @BANKBRI_ID Oala bri BRI daei tadi pagi kayak gini bagusan pindah bank lain aja kalok kayak gini pelayanan nya,diki44885434,0,1,0
2022-07-01 11:07:55+00:00,"@BANKBRI_ID @Fadly_Ferdinal Ga ngerti lagi, pelayanan offline buruk, pelayanan online pun juga🥲🙃",denisselidya,0,0,0
2022-07-01 09:21:21+00:00,"@BANKBRI_ID wkwkw udh pelayanan d kantor cabang lama, m bankingnya jg down mlu.",Dika_Mdp,0,4,0
2022-07-01 07:23:22+00:00,"@BANKBRI_ID @adenpiliang Sdh 1 jam lebih error terus, apa nya yg dipelihara? Nyesel pakai BRI, bikin susah aja jadi gk bisa transaksi, terlalu sering error, pelayanan gk profesional, jam2 sibuk gini ada pemeliharaan, kerja gk becus",VajarSamiaji,0,8,0
2022-07-01 07:14:00+00:00,"@AkunRole Hai Sobat BRI, kami informasikan jam istirahat di kantor BRI sesuai dengan kebijakan kantor BRI yang dikunjungi dan waktu pelayanan di Customer Service sesuai dengan transaksi yang dilakukan Nasabah. (1)",BANKBRI_ID,0,0,0
2022-06-29 12:11:02+00:00,"@BANKBRI_ID Satu di antaranya pelayanan melalui Teras BRI Kapal Bahtera Seva IV yang berada di Kepulauan Anambas, Kepulauan Riau (Kepri). 
#BRI #MemberiMaknaIndonesia",ike_trisna1,0,0,0
2022-06-29 06:38:12+00:00,"@indaaahood Kami informasikan terkait jam operasional Bank BRI sebagai berikut :
Jam Kerja07.30 -16.00
Jam Pelayanan Kas08.00 - 15.00
Jam Pelayanan Nasabah08.00 - 16.00 (1)",kontakBRI,0,0,0
2022-06-28 06:50:52+00:00,"Guna meningkatkan kualitas pelayanan, Kantor Imigrasi Kelas II TPI Tarakan menyelenggarakan Pelatihan Budaya Pelayanan Prima bersama Bank Republik Indonesia (BRI). https://t.co/a2XgcXxvZB",imigrasi_trk,0,0,0
2022-06-26 09:32:03+00:00,"@adierocks Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. (1)",BANKBRI_ID,0,0,0
2022-06-26 03:31:33+00:00,"@BANKBRI_ID selamat pagi, tolonglah di tindak hal begini, sering sekali banyak berita yang seperti ini, dan juga pelayanan di semua cabang kurang memuaskan, CS JUTEK DAN LAMAAAA, thanks https://t.co/bWoWe7jWO2",keizia18686901,0,4,0
2022-06-25 04:01:14+00:00,@BANKBRI_ID cabang mana saja di DKI Jakarta yg buka hari Sabtu utk pelayanan ganti kartu ATM?,ronldrey,0,3,0
2022-06-24 08:01:59+00:00,"@BANKBRI_ID @kontakBRI ini maksudnya BRI apa ya? 

Koq buat aturan pelayanan menyulitkan pelanggan. Terkesan memaksa. Buat aturan main sendiri dan merugikan. 

@ojkindonesia @bank_indonesia @YLKI_ID https://t.co/mFIgIHXDtw",AhanSyahrul,0,8,0
2022-06-24 01:49:32+00:00,@arsyadiasya Pelayanan BRI paling bagus sih dari dulu makanya mereka dpt predikat sebagai the best bank service excellent,Ghibran_aliii,0,0,0
2022-06-23 12:45:38+00:00,"gimana BUMN mau go internesyenel kalo pelayanan digital aja sembleb
pak @erickthohir dan @KemenBUMN tolong donk, saya dirampok oleh Bank @BANKBRI_ID dan @BRILIFEID tiba tiba polis Pijar terbit menggunakan nama dan data² saya
cc @ojkindonesia",dahbhujug,0,1,0
2022-06-23 03:23:32+00:00,"@BANKBRI_ID Asli itu ada centangnya, pelayanan ramah, tata bicaranya sopan &amp; pintar gak kyk yang abal² wkwkwk
Hati² yaaa ! https://t.co/XZLPNzX5ei",sunbrightttv,0,0,0
2022-06-23 01:18:25+00:00,"@zulvantarochy1 Hai Sobat BRI, jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediaannya membuat laporan melalui DM. (1)",kontakBRI,0,1,0
2022-06-22 21:05:28+00:00,"@IchsanShn @kosongsumpah Terima kasih atas saran dan masukan yang diberikan, Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. (3)",BANKBRI_ID,0,0,0
2022-06-22 16:18:36+00:00,"@BangDoo_ Terima kasih atas saran dan masukan yang diberikan, Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. (2)",BANKBRI_ID,0,0,0
2022-06-22 15:06:56+00:00,"@FirmansyahSN Terima kasih atas saran dan masukan yang diberikan, Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. (2)",BANKBRI_ID,0,0,0
2022-06-22 07:44:10+00:00,Baru kali ini seumur hidup ke cs @BANKBRI_ID @kontakBRI gak ramah sama sekali. Dari duduk diliatin sampe dia ngomong ga enak bgt nadanya. Pelayanan ga ramah sama sekali sampe selesai ga ngucapin terimakasih atau basa basi yg bikin nasabah nyaman. 😵😵😵😵 hufttt,karinaaaaad,0,8,0
2022-06-20 09:18:50+00:00,"Pembelajaran via zoom dari teman ROSurabaya, demi peningkatan kualitas pelayanan Bank BRI, satpam BRI tangguh @ Bri Cabang Krian https://t.co/In7ceiiRWy",AMP_IDN,0,0,0
2022-06-20 05:34:57+00:00,"@rhiiyy_emozze Sobat BRI, hal ini akan menjadi perhatian bagi kami untuk dapat lebih bak lagi, jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediaannya membuat laporan melalui DM. (1)",kontakBRI,0,0,0
2022-06-18 07:35:58+00:00,@KangLootPUBG Terima kasih atas saran yang diberikan. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Hal ini menjadi evaluasi bagi kami untuk pengembangan aplikasi BRImo. (1),kontakBRI,0,0,0
2022-06-18 05:29:59+00:00,Haduhhh kok ga memuaskan banget ya pelayanan @BANKBRI_ID saya ingin transfer ke lain bank melalui kantor kas pondok indah mall 2 namun ditolak dengan alasan weekend banking hanya untuk sesama BRI,Joko79858651,0,5,0
2022-06-17 09:22:25+00:00,"Ende_InfoPAS - Dalam rangka mewujudkan pelayanan prima kepada pengguna layanan, Lembaga Pemasyarakatan Kelas IIB Ende menggandeng Bank BRI Cabang Ende guna memberikan sosialisasi tentang budaya pelayanan prima, Jumat (17/06). https://t.co/ZecO89rx0c",LapasEnde,0,5,0
2022-06-16 15:28:44+00:00,"https://t.co/fEiZM12Lmm, JAKARTA – PT Bank Rakyat Indonesia (Persero) Tbk atau BRI sebagai bank terbesar di Indonesia selalu berupaya memberikan pelayanan dan relasi https://t.co/xqZY5lXxaB",Radar_Cirebon,0,0,0
2022-06-15 19:00:50+00:00,"Gandeng Bank BRI, Lapas Kelas I Tangerang Gelar Pelatihan Pelayanan Publik https://t.co/NxPB2kizph",IndosatuN,0,0,0
2022-06-15 11:52:48+00:00,@oauliya23 @BANKBRI_ID Pelayanan di Bank BRI emang selalu mengesankan sih #ValidNoDebat,AmelAfifah3,0,0,0
2022-06-15 07:47:42+00:00,@oauliya23 @BANKBRI_ID Keren banget sih pelayanan di kantor BRI #ValidNoDebat,Jihanregaiab,0,0,0
2022-06-14 15:35:21+00:00,@arsyadiasya Karna pelayanan BRI emang bagus banget sekarang bahkan dinobatkan sebagai the best bank service excellent,alicethala,0,0,0
2022-06-14 04:37:46+00:00,"Amatir pelayanan CS @BANKBRI_ID di unit,.males ah",sasaran_empuk,0,3,0
2022-06-13 08:47:54+00:00,"hasil penggabungan 3 bank syariah Badan Usaha Milik Negara (BUMN) yakni PT. Bank BRI Syariah Tbk (BRIS), PT. Bank BNI Syariah (BNIS), dan PT Bank Syariah Mandiri (BSM). Jadi sudah merupakan pilihan yang tepat kita menggandeng BSI sebagai mitra kerja kita dalam pelayanan...",humas_lateti,0,1,0
2022-06-13 07:09:14+00:00,"@eab35198 @kontakBRI @BANKBRI_ID Hiks…. sesimple itu 😧, kenapa siiih ga mau belajar dr bank lain yaa, pelayanan nya ampun deh",arizarubi,0,0,0
2022-06-13 05:19:12+00:00,"@BANKBRI_ID antri ke cust service sangat melelahkan. Sekedar saran, agar dihitung rata2 pelayanan 1 customer agar lama antrian bisa dikurangi. Sudah 2 jam antri di BRI BSD.",hgultom,0,4,0
2022-06-13 01:57:26+00:00,"@BANKBRI_ID tolong ya min, di tindaklanjuti karyawannya pas kerja. Saya baru kali ini dpt pelayanan buruk dari bank ada, percuma jadi karyawan bank, tpi kalo attitude ga baik buat apa. Pantes aja complent nya banyak, sma sesama karyawannya aja kek gtu eh sama customernya jga gtu.",puyef12,1,5,0
2022-06-12 11:48:11+00:00,"Dinas yang membidangi Usaha Mikro, Kecil, dan Menengah, Dinas yang membidangi pemberdayaan masyarakat desa, Badan Pusat Statistik, Kantor Pelayanan Pajak Pratama Ketapang, Kantor Pengawasan dan Pelayanan Bea dan Cukai Ketapang, serta institusi perbankan seperti Bank BRI Ketapang.",kppnketapang,0,1,0
2022-06-11 14:08:43+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/aCnfMtwbsh
#MemberiMaknaIndonesia",korilanaxal,0,0,0
2022-06-11 14:04:20+00:00,"@Rumadi04 @umaremania87 Hai Sobat BRI, mohon diabaikan saja ya. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan dan kepuasan Nasabah. (1)",BANKBRI_ID,0,0,0
2022-06-10 11:57:40+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/sVZTK4Irqw #BRI",fajaronline,0,0,0
2022-06-10 07:28:51+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/Neo2NDJclx",BizlawIndonesia,0,0,0
2022-06-10 06:21:37+00:00,"@mbalelone @erickthohir Hai Sobat BRI, mohon maaf atas kendala yang dialami. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan demi kenyamanan dan kepuasan Nasabah. Guna tindak lanjut, mohon dilengkapi format yang sudah diberikan melalui DM ya. (1)",BANKBRI_ID,0,1,0
2022-06-10 04:05:49+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/fCovEYc5Xd",keuangannews_id,4,0,1
2022-06-10 02:28:40+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/aBYWWdcJry",jawapos,0,0,0
2022-06-10 01:38:03+00:00,"Pelayanan Prima, BRI (BBRI) Raih Predikat The Best Bank Service Excellence 2022 https://t.co/ztyFhHGN4o",InvestorID,0,0,0
2022-06-09 22:54:12+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/5qbenU3b5D",jawapos,0,0,0
2022-06-09 22:34:22+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/6aqiyI0YIl",jawapos,1,0,0
2022-06-09 15:16:16+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/uoGLr0fjrb https://t.co/klP8Po1wAn",sumeksdotcom,0,0,0
2022-06-09 14:20:58+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/dsmvvIZ75L",jawapos,4,0,2
2022-06-09 14:18:37+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/2kQiozTTj1",jawapos,0,0,0
2022-06-09 13:44:42+00:00,@oauliya23 @BANKBRI_ID Juara banget deh kalo soal pelayanan #ValidNoDebat,Jihanregaiab,0,0,0
2022-06-09 13:29:04+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/yMY9hkotRZ",merdekadotcom,0,0,1
2022-06-09 13:24:36+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/PPiJDJewQT",hallobantennews,0,0,0
2022-06-09 13:18:33+00:00,"Konsisten Hadirkan Pelayanan Prima, BRI Jadi The Best Bank Service Excellence 2022 https://t.co/f1DDmzCDyb",liputan6dotcom,0,0,0
2022-06-09 13:17:05+00:00,"Pelayanan Prima, BRI Raih The Best Bank Service Excellence 2022 https://t.co/S4UwCp4iU9",soloposdotcom,0,0,0
2022-06-09 13:09:09+00:00,"Pelayanan Prima, BRI Raih The Best Bank Service Excellence 2022 https://t.co/OzwHx8UTpd",jawapos,1,0,0
2022-06-09 12:57:49+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/vYearpx9lp",jawapos,0,0,0
2022-06-09 12:57:09+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/8OsS92CgNI",jawapos,0,0,0
2022-06-09 12:57:03+00:00,"Punya Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/dWfG5ROS0l",GoRiauCom,0,0,1
2022-06-09 12:48:43+00:00,"Pelayanan Prima, BRI Raih Predikat The Best Bank Service Excellence 2022 https://t.co/B7owIjlHIQ",jawapos,0,0,0
2022-06-09 12:26:56+00:00,"@Ghibran_aliii Pelayanan BRI mantep banget deh, paling bagus diantara bank bank lain",sarahshopiaa,0,0,0
2022-06-09 10:40:56+00:00,"@dainoraurus Hai Sobat BRI, kami senantiasa menindaklanjuti pengaduan yang disampaikan dan berupaya memberikan pelayanan yang prima demi terciptanya kepuasan Nasabah terhadap kinerja BRI. Guna tindak lanjut kami mohon diinformasikan kantor BRI yang dikunjungi via DM. (1)",BANKBRI_ID,0,1,0
2022-06-09 10:37:48+00:00,Kapan ya pelayanan Bank Plat Merah bisa sebagus pelayanan Bank Swasta. Masa cuma buat kartu ATM harus nunggu berjam-jam eh ujung-ujungnya ternyata KARTUNYA KOSONG😭. Tolonglah kalau nasabah dtng tuh ditanyain keperluannya apa biar ga perlu buang waktu di Bank kalian! @BANKBRI_ID https://t.co/g7f9aFjnO6,dainoraurus,0,5,0
2022-06-09 04:02:56+00:00,"@sulton_sul @BANKBRI_ID @kontakBRI Hai Sobat BRI, kami senantiasa menindaklanjuti pengaduan yang disampaikan dan berupaya memberikan pelayanan yang prima demi terciptanya kepuasan Nasabah terhadap kinerja BRI. Guna tindak lanjut silakan informasikan via DM. (1)",promo_BRI,0,0,0
2022-06-09 03:32:14+00:00,"@ekanovitap_ Hai Sobat BRI, kami senantiasa menindaklanjuti pengaduan yang disampaikan dan berupaya memberikan pelayanan yang prima demi terciptanya kepuasan Nasabah terhadap kinerja BRI. Silakan informasikan ke DM.

Akun resmi sosmed BRI sudah ada centang birunya (Verified). (1)",BANKBRI_ID,0,0,0
2022-06-08 17:35:40+00:00,@oauliya23 @BANKBRI_ID KEREN banget pelayanan Petugas BRI,Carolinaamanis,0,0,0
2022-06-08 15:09:04+00:00,"@BANKBRI_ID @erickthohir tanya apa jawab apa?? dasar robot, pantes aja yg pelayanan manusianya lemot.",muklistiono,0,0,0
2022-06-08 13:37:39+00:00,Terima kasih @BANKBRI_ID kita yang mengeluhkan pelayanan kita juga yang harus menanggung pelayanan anda. https://t.co/ec2p69QJXr,Joko79858651,0,2,0
2022-06-08 03:47:46+00:00,"@masoyex Terkait pelayanan Customer Service, guna kami lakukan pengecekan dan tindak lanjut tanpa adanya batasan karakter silakan diinformasikan lokasi kantor BRI yang dikunjungi melalui DM. (2)",BANKBRI_ID,0,1,0
2022-06-08 02:39:33+00:00,@BANKBRI_ID tolong dong pelayanan bank BRI di kecamatan raman utara di perbaiki lagi... masa saya mau membuat kartu atm tidak bisa bisa dengan alasan kosong tapi sampai berminggu minggu tetap kosong setiap ditanya kartu atm dalam pengiriman,cak_denny,0,7,0
2022-06-08 00:46:08+00:00,"*Wujudkan Pelayanan Prima, Lapas I Medan Gandeng PT Bank BRI Adakan Pelatihan Pelayanan Prima Kepada Petugas*

Lanjut di Instagram ya :
👇👇
https://t.co/r9z12h3Oub",INFOLapas1medan,3,0,1
2022-06-07 14:29:21+00:00,"@BANKBRI_ID bank bri di tanjungpinang pelayanan nya jelek bgt, terutama masalah ATM, sudah 2hari gabisa tarik tunai, akhirnya tarik di atm lain",kumikucane,0,1,0
2022-06-07 11:01:53+00:00,"Halo #SobATRBPN

Selasa (7/6/2022) Dalam rangka mendukung pembangunan Zona Integritas pada Kantor Pertanahan Kabupaten Bengkulu Selatan serta mewujudkan service excelent pada loket pelayanan, telah dilaksanakan coaching class dengan narasumber dari tim Bank BRI Cabang Manna. https://t.co/K32f2WFPLn",KantahKabBS,2,1,0
2022-06-07 09:44:03+00:00,"""Mudah-mudahan, Bank BRI tetap eksis, selalu dipercaya oleh nasabah, meningkatkan kualitas pelayanan kepada nasabah secara cepat, ramah dan mudah, sehingga terjalin hubungan yang harmonis antara bank dengan nasabah dalam memacu pertumbuhan ekonomi,"" tuturnya. https://t.co/fwztFkUBtc",ProkopimKabBdg,0,1,0
2022-06-07 06:27:38+00:00,@Yudi9613 Mohon maaf atas ketidaknyamanannya. Jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI guna tindak lanjut mohon kesediaannya membuat laporan melalui DM. (1),BANKBRI_ID,0,0,0
2022-06-07 02:28:24+00:00,"kualitas pelayanan kepada masyarakat, dan hari ini diagendakan pelatihan dari Bank BRI Cabang Manna untuk melatih petugas front office loket pelayanan.",KantahKabBS,0,1,0
2022-06-06 06:40:17+00:00,"BRI berharap, dengan bahagianya Insan BRILian bekerja di BRI, maka juga akan memberikan kinerja dan pelayanan  terbaik untuk BRI dan nasabah. Terbukti, dalam laporan keuangan kuartal I 2022, BRI mencatatkan posisi teratas pada Laba BUMN 🔥🔥🔥",BANKBRI_ID,7,2,0
2022-06-06 00:09:22+00:00,@oauliya23 @BANKBRI_ID Pelayanan di kantor BRI emang keren banget #ValidNoDebat,xygrth,0,0,0
2022-06-05 03:17:08+00:00,"@ipung_zv Hai Sobat BRI, kami himbau mohon selalu berhati-hati dengan akun atau pihak yang mengatasnamakan dari Bank BRI. Bank BRI selalu meningkatkan keamanan dan pelayanan Nasabah demi kepuasan dalam bertransaksi. (1)",BANKBRI_ID,2,0,0
2022-06-05 01:02:44+00:00,"@AritamaLand @rohmanmugiawan @Rmugia Sobat BRI, mohon maaf atas ketidaknyamanannya. Jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediannya membuat laporan melalui DM. (1)",kontakBRI,0,1,0
2022-06-05 00:45:45+00:00,"@AritamaLand @rohmanmugiawan Sobat BRI, mohon maaf atas ketidaknyamanannya. Jika saat ini mengalami kendala terkait pelayanan petugas Bank BRI mohon kesediannya membuat laporan melalui DM. (1)",kontakBRI,0,0,0
2022-06-04 12:55:33+00:00,@oauliya23 @BANKBRI_ID gak ragu sama pelayanan BRI,kopikoo14,0,0,0
2022-06-02 02:51:21+00:00,"@BANKBRI_ID Tingkatin kecepatan pelayanan aja deh, ga usah muluk² tapi jgn semena² juga yah.",keidosthee,0,1,0
2022-06-02 02:11:59+00:00,"Tadi pas aku lg urus kur di kantor BRI aku terkesan banget sama pelayanan satpam BRI yang ada di KC Ungaran, emang biasanya gitu sih di kantor @BANKBRI_ID lain juga, tapi kelebihanya mas satpamnya ganteng juga hihihi #ValidNoDebat https://t.co/vyWmNgU24f",oauliya23,17,247,0
2022-05-30 11:21:42+00:00,"Kami sebagai garda terdepan selalu memberikan pelayanan terbaik untuk nasabah BANK BRI dan calon nasabah BANK BRI
ayo kembangkan usaha anda bersama kami dalam program Kredit Usaha Rakyat dan Kredit Usaha Pedesaan Simpedes
#SatpamBRISigap
#ROBRIJakarta2 
#7253 https://t.co/m5uNkgpmEp",omedo967,6,1,0
2022-05-30 09:24:42+00:00,Kerennn pelayanan satpam bank bri 💪💪 #satpamBRISigap #ROBRIJakarta1,IrfanRagil1,0,0,0
2022-05-30 09:22:22+00:00,Kereng bgt pelayanan satpam di bank BRI KC Pluit #satpamBRISigap #ROBRIJakarta1,IrfanRagil1,0,0,0
